index,subject,order_num,session,condition,goal,block,block_num,block_instr_text,trial_num,stim_0,stim_0_value,stim_1,stim_1_value,position_changed,stim_left,stim_right,stim_left_name,stim_right_name,optimal_stim,optimal_choice,practice_round.thisRepN,practice_round.thisTrialN,practice_round.thisN,practice_round.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,BlockInstr_disp.started,BlockInstr_disp.stopped,iti.started,iti.stopped,left.started,left.stopped,right.started,right.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,chosen_stim_name,chosen_stim_0,chosen_stim_1,true_accuracy,left_feedback.started,left_feedback.stopped,right_feedback.started,right_feedback.stopped,circle.started,circle.stopped,cumulativePts_social,cumulativePts_self,outcomeDescr,outcome,feedback_text.started,feedback_text.stopped,participant,date,expName,psychopyVersion,frameRate,
51,0,3,0,social,win,social_win,1,"Play to WIN points

for the NEXT PARTICIPANT",3,stimuli/tunga_10.bmp,1,stimuli/tunga_05.bmp,0,1,5,10,stimuli/tunga_05.bmp,stimuli/tunga_10.bmp,stimuli/tunga_10.bmp,right,,,,,0,51,51,51,216.4273639100007,None,218.1419906000001,None,216.92716530000052,None,216.92716530000052,None,right,1,0.6830453000002308,216.92716530000052,None,stimuli/tunga_10.bmp,1,0,1,217.6282670999999,None,217.6282670999999,None,217.6282670999999,None,600,100,social win,1,218.65803270000015,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
52,0,3,0,social,win,social_win,1,"Play to WIN points

for the NEXT PARTICIPANT",4,stimuli/tunga_10.bmp,0,stimuli/tunga_05.bmp,1,0,10,5,stimuli/tunga_10.bmp,stimuli/tunga_05.bmp,stimuli/tunga_05.bmp,right,,,,,0,52,52,52,220.17273861000066,None,221.95386080000026,None,220.67279039999994,None,220.67279039999994,None,left,0,0.7455605000004653,220.67279039999994,None,stimuli/tunga_10.bmp,1,0,1,221.44003630000043,None,221.44003630000043,None,221.44003630000043,None,600,100,social avoid win,0,222.4607885000005,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
53,0,3,0,social,win,social_win,1,"Play to WIN points

for the NEXT PARTICIPANT",5,stimuli/tunga_10.bmp,1,stimuli/tunga_05.bmp,0,1,5,10,stimuli/tunga_05.bmp,stimuli/tunga_10.bmp,stimuli/tunga_10.bmp,right,,,,,0,53,53,53,223.9683359100005,None,225.48327359999985,None,224.46841459999996,None,224.46841459999996,None,right,1,0.4926181999999244,224.46841459999996,None,stimuli/tunga_10.bmp,1,0,1,224.9850460000007,None,224.9850460000007,None,224.9850460000007,None,700,100,social win,1,225.9827847000006,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
54,0,3,0,social,win,social_win,1,"Play to WIN points

for the NEXT PARTICIPANT",6,stimuli/tunga_10.bmp,0,stimuli/tunga_05.bmp,1,1,5,10,stimuli/tunga_05.bmp,stimuli/tunga_10.bmp,stimuli/tunga_05.bmp,left,,,,,0,54,54,54,227.4977373100006,None,229.12899840000046,None,227.99757070000032,None,227.99757070000032,None,right,0,0.6018262000006871,227.99757070000032,None,stimuli/tunga_10.bmp,1,0,1,228.6308796000003,None,228.6308796000003,None,228.6308796000003,None,700,100,social avoid win,0,229.62932610000007,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
55,0,3,0,social,win,social_win,1,"Play to WIN points

for the NEXT PARTICIPANT",7,stimuli/tunga_10.bmp,1,stimuli/tunga_05.bmp,0,0,10,5,stimuli/tunga_10.bmp,stimuli/tunga_05.bmp,stimuli/tunga_10.bmp,left,,,,,0,55,55,55,231.1433825099999,None,232.89121119999982,None,231.64349390000007,None,231.64349390000007,None,left,1,0.7087692000004608,231.64349390000007,None,stimuli/tunga_10.bmp,1,0,1,232.38021459999982,None,232.38021459999982,None,232.38021459999982,None,800,100,social win,1,233.39422819999982,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
56,0,3,0,social,win,social_win,1,"Play to WIN points

for the NEXT PARTICIPANT",8,stimuli/tunga_10.bmp,0,stimuli/tunga_05.bmp,1,1,5,10,stimuli/tunga_05.bmp,stimuli/tunga_10.bmp,stimuli/tunga_05.bmp,left,,,,,0,56,56,56,234.90589021000014,None,236.43709130000025,None,235.4055659000005,None,235.4055659000005,None,right,0,0.48636590000023716,235.4055659000005,None,stimuli/tunga_10.bmp,1,0,1,235.92498130000058,None,235.92498130000058,None,235.92498130000058,None,800,100,social avoid win,0,236.94076829999995,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
57,0,3,0,social,win,social_win,1,"Play to WIN points

for the NEXT PARTICIPANT",9,stimuli/tunga_10.bmp,1,stimuli/tunga_05.bmp,0,0,10,5,stimuli/tunga_10.bmp,stimuli/tunga_05.bmp,stimuli/tunga_10.bmp,left,,,,,0,57,57,57,238.45154081000018,None,239.89960100000008,None,238.95141270000022,None,238.95141270000022,None,left,1,0.4015399999998408,238.95141270000022,None,stimuli/tunga_10.bmp,1,0,1,239.3862237000003,None,239.3862237000003,None,239.3862237000003,None,900,100,social win,1,240.39915250000013,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
58,0,3,0,social,win,social_win,1,"Play to WIN points

for the NEXT PARTICIPANT",10,stimuli/tunga_10.bmp,1,stimuli/tunga_05.bmp,0,0,10,5,stimuli/tunga_10.bmp,stimuli/tunga_05.bmp,stimuli/tunga_10.bmp,left,,,,,0,58,58,58,241.91438181000066,None,243.51240810000036,None,242.41460559999996,None,242.41460559999996,None,left,1,0.566640400000324,242.41460559999996,None,stimuli/tunga_10.bmp,1,0,1,243.01430680000067,None,243.01430680000067,None,243.01430680000067,None,1000,100,social win,1,244.01197120000052,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
59,0,3,0,social,win,social_win,1,"Play to WIN points

for the NEXT PARTICIPANT",11,stimuli/tunga_10.bmp,1,stimuli/tunga_05.bmp,0,1,5,10,stimuli/tunga_05.bmp,stimuli/tunga_10.bmp,stimuli/tunga_10.bmp,right,,,,,0,59,59,59,245.5267419100006,None,247.1579128000003,None,246.02658650000012,None,246.02658650000012,None,right,1,0.6138535000000047,246.02658650000012,None,stimuli/tunga_10.bmp,1,0,1,246.65997120000065,None,246.65997120000065,None,246.65997120000065,None,1100,100,social win,1,247.6576068000004,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
60,0,3,0,social,win,social_win,1,"Play to WIN points

for the NEXT PARTICIPANT",12,stimuli/tunga_10.bmp,1,stimuli/tunga_05.bmp,0,1,5,10,stimuli/tunga_05.bmp,stimuli/tunga_10.bmp,stimuli/tunga_10.bmp,right,,,,,0,60,60,60,249.17250361000023,None,250.75421520000054,None,249.6723017000004,None,249.6723017000004,None,right,1,0.5367556999999579,249.6723017000004,None,stimuli/tunga_10.bmp,1,0,1,250.24028670000007,None,250.24028670000007,None,250.24028670000007,None,1200,100,social win,1,251.25374869999996,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
61,0,3,0,social,win,social_win,1,"Play to WIN points

for the NEXT PARTICIPANT",13,stimuli/tunga_10.bmp,1,stimuli/tunga_05.bmp,0,0,10,5,stimuli/tunga_10.bmp,stimuli/tunga_05.bmp,stimuli/tunga_10.bmp,left,,,,,0,61,61,61,252.7685111100005,None,254.43305690000034,None,253.26845010000034,None,253.26845010000034,None,left,1,0.6323788999998214,253.26845010000034,None,stimuli/tunga_10.bmp,1,0,1,253.91849189999994,None,253.91849189999994,None,253.91849189999994,None,1300,100,social win,1,254.93270650000068,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
62,0,3,0,social,win,social_win,1,"Play to WIN points

for the NEXT PARTICIPANT",14,stimuli/tunga_10.bmp,1,stimuli/tunga_05.bmp,0,1,5,10,stimuli/tunga_05.bmp,stimuli/tunga_10.bmp,stimuli/tunga_10.bmp,right,,,,,0,62,62,62,256.44764841000017,None,258.01191090000066,None,256.9472702000003,None,256.9472702000003,None,right,1,0.523344499999439,256.9472702000003,None,stimuli/tunga_10.bmp,1,0,1,257.5006045,None,257.5006045,None,257.5006045,None,1400,100,social win,1,258.5120336,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
63,0,3,0,social,win,social_win,1,"Play to WIN points

for the NEXT PARTICIPANT",15,stimuli/tunga_10.bmp,0,stimuli/tunga_05.bmp,1,1,5,10,stimuli/tunga_05.bmp,stimuli/tunga_10.bmp,stimuli/tunga_05.bmp,left,,,,,0,63,63,63,260.0266211100003,None,261.5583488000002,None,260.5266251000003,None,260.5266251000003,None,right,0,0.49187849999998434,260.5266251000003,None,stimuli/tunga_10.bmp,1,0,1,261.04376500000035,None,261.04376500000035,None,261.04376500000035,None,1400,100,social avoid win,0,262.06137620000027,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
64,0,3,0,social,win,social_win,1,"Play to WIN points

for the NEXT PARTICIPANT",16,stimuli/tunga_10.bmp,0,stimuli/tunga_05.bmp,1,0,10,5,stimuli/tunga_10.bmp,stimuli/tunga_05.bmp,stimuli/tunga_05.bmp,right,,,,,0,64,64,64,263.57253060999994,None,265.1873741999998,None,264.07228980000036,None,264.07228980000036,None,left,0,0.5832921999999598,264.07228980000036,None,stimuli/tunga_10.bmp,1,0,1,264.67409920000046,None,264.67409920000046,None,264.67409920000046,None,1400,100,social avoid win,0,265.68687950000003,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
65,0,3,0,social,win,social_win,1,"Play to WIN points

for the NEXT PARTICIPANT",17,stimuli/tunga_10.bmp,1,stimuli/tunga_05.bmp,0,0,10,5,stimuli/tunga_10.bmp,stimuli/tunga_05.bmp,stimuli/tunga_10.bmp,left,,,,,0,65,65,65,267.20191711000064,None,268.76643140000033,None,267.70154470000034,None,267.70154470000034,None,left,1,0.532094700000016,267.70154470000034,None,stimuli/tunga_10.bmp,1,0,1,268.2534439000001,None,268.2534439000001,None,268.2534439000001,None,1500,100,social win,1,269.2699969000005,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
66,0,3,0,social,win,social_win,1,"Play to WIN points

for the NEXT PARTICIPANT",18,stimuli/tunga_10.bmp,0,stimuli/tunga_05.bmp,1,0,10,5,stimuli/tunga_10.bmp,stimuli/tunga_05.bmp,stimuli/tunga_05.bmp,right,,,,,0,66,66,66,270.7809312100004,None,272.2955786000002,None,271.28186749999986,None,271.28186749999986,None,left,0,0.4802360999992743,271.28186749999986,None,stimuli/tunga_10.bmp,1,0,1,271.78285920000053,None,271.78285920000053,None,271.78285920000053,None,1500,100,social avoid win,0,272.79500180000014,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
67,0,3,0,social,win,social_win,1,"Play to WIN points

for the NEXT PARTICIPANT",19,stimuli/tunga_10.bmp,1,stimuli/tunga_05.bmp,0,0,10,5,stimuli/tunga_10.bmp,stimuli/tunga_05.bmp,stimuli/tunga_10.bmp,left,,,,,0,67,67,67,274.31039931,None,276.2910208000003,None,274.8099863000007,None,274.8099863000007,None,right,0,0.9369209999995292,274.8099863000007,None,stimuli/tunga_05.bmp,0,1,0,275.7787930000004,None,275.7787930000004,None,275.7787930000004,None,1500,100,social avoid win,0,276.79086259999985,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
68,0,3,0,social,win,social_win,1,"Play to WIN points

for the NEXT PARTICIPANT",20,stimuli/tunga_10.bmp,1,stimuli/tunga_05.bmp,0,0,10,5,stimuli/tunga_10.bmp,stimuli/tunga_05.bmp,stimuli/tunga_10.bmp,left,,,,,0,68,68,68,278.3057855100002,None,279.88699050000014,None,278.80521790000057,None,278.80521790000057,None,left,1,0.53841360000024,278.80521790000057,None,stimuli/tunga_10.bmp,1,0,1,279.3743534000005,None,279.3743534000005,None,279.3743534000005,None,1600,100,social win,1,280.3914580999999,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
69,0,3,0,social,win,social_win,1,"Play to WIN points

for the NEXT PARTICIPANT",21,stimuli/tunga_10.bmp,1,stimuli/tunga_05.bmp,0,1,5,10,stimuli/tunga_05.bmp,stimuli/tunga_10.bmp,stimuli/tunga_10.bmp,right,,,,,0,69,69,69,281.90132460999996,None,283.46634730000005,None,282.40136990000065,None,282.40136990000065,None,right,1,0.5264543000002959,282.40136990000065,None,stimuli/tunga_10.bmp,1,0,1,282.9537684000006,None,282.9537684000006,None,282.9537684000006,None,1700,100,social win,1,283.9658235000006,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
70,0,3,0,social,win,social_win,1,"Play to WIN points

for the NEXT PARTICIPANT",22,stimuli/tunga_10.bmp,1,stimuli/tunga_05.bmp,0,0,10,5,stimuli/tunga_10.bmp,stimuli/tunga_05.bmp,stimuli/tunga_10.bmp,left,,,,,0,70,70,70,285.4806753100007,None,287.1451599000002,None,285.9804530000001,None,285.9804530000001,None,left,1,0.6340266000006523,285.9804530000001,None,stimuli/tunga_10.bmp,1,0,1,286.6309338000001,None,286.6309338000001,None,286.6309338000001,None,1800,100,social win,1,287.64479290000054,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
71,0,3,0,social,win,social_win,1,"Play to WIN points

for the NEXT PARTICIPANT",23,stimuli/tunga_10.bmp,1,stimuli/tunga_05.bmp,0,1,5,10,stimuli/tunga_05.bmp,stimuli/tunga_10.bmp,stimuli/tunga_10.bmp,right,,,,,0,71,71,71,289.1596856100001,None,290.9241167,None,289.65966840000056,None,289.65966840000056,None,right,1,0.7497271000002002,289.65966840000056,None,stimuli/tunga_10.bmp,1,0,1,290.42608850000033,None,290.42608850000033,None,290.42608850000033,None,1900,100,social win,1,291.42375210000046,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
72,0,3,0,self,win,self_win,0,"Play to WIN points

for YOURSELF",0,stimuli/tunga_14.bmp,1,stimuli/tunga_02.bmp,0,0,14,2,stimuli/tunga_14.bmp,stimuli/tunga_02.bmp,stimuli/tunga_14.bmp,left,,,,,0,72,72,72,292.94621480000023,None,299.6642995000002,None,298.47472689999995,None,298.47472689999995,None,right,0,0.6469810999997208,298.47472689999995,None,stimuli/tunga_02.bmp,0,1,0,299.1507472000003,None,299.1507472000003,None,299.1507472000003,None,1900,100,self avoid win,0,300.1645045000005,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
73,0,3,0,self,win,self_win,0,"Play to WIN points

for YOURSELF",1,stimuli/tunga_14.bmp,1,stimuli/tunga_02.bmp,0,1,2,14,stimuli/tunga_02.bmp,stimuli/tunga_14.bmp,stimuli/tunga_14.bmp,right,,,,,0,73,73,73,301.6784878100003,None,303.1100972000004,None,302.17861020000055,None,302.17861020000055,None,left,0,0.40582050000011805,302.17861020000055,None,stimuli/tunga_02.bmp,0,1,0,302.6118913,None,302.6118913,None,302.6118913,None,1900,100,self avoid win,0,303.6094737000003,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
